"","Tcm_ctr1","Tcm_ctr2","Tcm_ctr3","Tem_ctr2","Tem_ctr3","Tcm_irr1","Tcm_irr2","Tcm_irr3","Tem_irr2","Tem_irr3"
"Erh",7.633950151,9.2907737,9.151480027,9.393678544,9.241645383,8.878022738,8.211588582,10.09703921,10.61395331,10.00902745
"Srsf5",124.0022205,74.46971564,81.41994599,95.75836779,78.75887815,77.82248443,87.65809136,86.70151544,88.64532601,81.64616022
"Med6",1.571369749,1.158621365,0.960074277,1.047560734,1.083149575,1.147709932,1.437262189,1.259412389,1.786842704,1.490704368
"Dcaf4",2.189111847,0.80013098,1.372937488,1.237086857,1.641339282,1.436004503,1.855855951,1.946388504,2.85272272,3.668636109
"Rbm25",5.683078393,4.046730153,3.214820301,4.184086097,3.116911033,4.039270143,3.883065549,4.411844166,4.60744221,3.644210485
"Psen1",4.606807704,2.972414658,3.956456855,3.924959481,4.967587071,3.928635362,3.171892191,3.244959568,4.315404689,3.996118688
"Acot2",5.359137844,1.787067505,4.645333926,2.304782171,2.706066393,3.516560365,3.469315785,2.289148871,2.293522865,2.077839781
"Ptgr2",2.59123139,1.600173406,1.625668802,1.360124879,1.683226409,1.881728612,1.817404141,1.850996988,1.821060842,2.425753909
"Zfp410",3.128929548,2.267625183,2.343850616,2.177333207,1.946959855,1.307574955,1.859474501,1.711767866,2.481543953,2.293114778
"Entpd5",3.791304905,4.814236607,3.232279749,4.02691329,3.16110258,2.00433686,2.285111098,2.62615925,1.782169735,2.368479928
"Coq6",1.585475573,2.009562627,2.715117783,1.672315692,1.289817286,1.287394589,1.701757171,1.981798042,3.444014523,2.667554835
"Rnf113a2",21.46822858,25.86775722,28.20962488,22.03577489,21.88399973,23.05552438,17.02808819,16.87420425,18.28659283,24.57477032
"Aldh6a1",2.018557606,1.212177485,1.300603353,1.07311846,0.988774085,1.958493206,1.707479933,0.8391815,1.12334815,0.936601485
"Abcd4",0.999319627,1.664362786,1.748305301,1.435688781,1.676225508,1.576148583,1.356681895,1.349127235,1.600112074,1.780413893
"Isca2",45.20259941,34.27021333,32.52643843,35.7077219,26.45137821,37.90472361,36.80467278,37.97685498,41.70984732,47.89862704
"Npc2",17.51924724,13.17069403,14.3396161,14.20732256,17.41408516,17.87608226,16.91589657,13.88832541,20.5084146,16.73784679
"Fcf1",8.101296375,6.640059344,7.885836559,7.798976321,8.117783512,7.330418205,6.544956459,8.329144694,8.032683903,7.849123561
"Dlst",3.36715886,4.578612075,5.938494587,6.320200287,6.258137929,5.922122749,5.51289119,5.236542913,5.350123609,7.274600404
"Eif2b2",8.418379248,11.06397128,13.47448143,11.31977435,12.49405794,11.192778,12.06559441,10.1496547,18.0169281,15.96891449
"Mlh3",1.110217873,0.441294036,0.354203671,0.347765959,0.277996794,0.672447402,0.686869058,0.313723824,0.203241515,0.392851586
"Acyp1",1.495094189,1.117837764,1.144135923,0.920327411,0.9897999,0.999475588,1.056028676,1.316902459,1.012976691,0.860743165
"Tmed10",4.726691378,4.309578203,5.077434946,4.538225999,4.527228211,5.946071403,5.998741919,5.329711255,5.912431856,5.656038389
"Fos",53.4597087,10.44275819,27.22681187,4.77011086,4.258301202,44.95904583,34.36547558,13.9921607,5.21421992,4.433938288
"Batf",1.751336198,2.505657959,3.661057914,3.885468452,3.861458887,2.648496064,2.540648967,2.976364731,4.338543192,4.384302642
"Angel1",0.501868832,0.779935763,0.951057078,0.630537939,0.922089425,0.701399834,0.466976108,0.578694715,0.467861043,0.765466865
"Irf2bpl",15.33345221,18.96273817,19.67797977,18.80131592,18.62394439,14.83936507,15.12396197,12.35564284,6.583155336,10.16900512
"Cipc",5.11207647,6.244635357,5.157577303,7.179742399,5.637533881,4.02197788,4.163412454,4.313563052,4.271067182,4.538867825
"Vipas39",1.239161037,1.689747605,2.550791886,2.127153631,2.047737296,3.403309425,2.073896805,1.78405019,2.500114026,1.986139053
"Noxred1",0.815902057,0.296262595,0.514347094,0.030666935,0.042084123,0.015208184,0.103847903,0.022378203,0.043564881,0.003274302
"Tmed8",1.292556446,1.042314121,0.631794895,0.796146591,0.581768361,0.637611008,0.758951754,0.532948078,0.58628388,0.370210044
"Ahsa1",25.64296129,25.20106043,31.82004966,30.28018272,27.55535059,19.37280978,16.53118426,19.97341366,23.25622114,25.7973035
"Sptlc2",0.915983822,1.5021431,1.652870289,1.555180001,1.872967212,1.721755461,1.57310657,1.528594386,1.519065505,1.952680577
"Nrp",4.428851471,2.126812213,2.217885535,2.286194195,2.083355067,2.284310998,2.047688635,1.988846869,1.279584218,1.605612324
"Mir3068",0.736555696,0.628510084,1.409643182,3.740878911,0,0.161317985,2.901636862,0.670228593,1.19897872,1.806040695
"Alkbh1",2.513036253,2.68945835,4.10757928,4.031325738,2.952034768,2.407153537,1.624326605,2.29728047,2.413198264,2.607403789
"Slirp",2.337485336,1.652967909,2.789830458,2.252359292,2.08695333,1.937174528,2.162252664,2.623012297,3.022945476,2.74174907
"Snw1",8.949489278,7.470670666,9.322707764,10.95369663,11.09728716,8.10202898,7.528139239,8.230019035,10.76309902,10.7558204
"Gtf2a1",5.266417139,2.579891514,0.916556636,2.315601451,1.873789302,3.037628734,3.13149599,2.143519506,1.297506616,1.149018252
"Sel1l",2.997943123,3.82611618,3.581144311,3.715637801,3.901487435,4.142948165,4.303677792,2.744183079,3.28803194,3.185387983
"Gpr65",15.53293434,8.466348617,10.86926992,10.52213822,16.48912652,23.17903807,21.80005127,17.65828514,17.08452994,14.83383278
"Zc3h14",3.173216105,3.152153727,1.968424188,3.385368415,2.84821337,2.317632033,2.95813069,3.286013799,2.797722342,2.350049702
"Tdp1",0.358391544,0.523290226,0.591522146,0.491469579,0.744934481,0.278137367,0.422769203,0.456236148,0.488520702,0.583940825
"Psmc1",11.57892289,14.42918435,16.45486693,16.65056617,15.22676407,18.91217212,15.95989074,17.5135278,24.7701363,19.19853883
"Calm1",197.5918513,191.3041343,183.4691795,232.5893265,230.6255142,218.0386158,203.9325332,191.9262691,226.8668724,212.8776848
"Gpr68",1.919831009,2.688771603,2.771389317,6.926486631,6.274566356,2.137236806,2.728635051,2.281971311,3.400766359,4.472774139
"Atxn3",1.839667004,0.768249987,0.656244365,0.971636084,1.032485983,1.031515065,0.974394394,0.963677176,0.750249217,0.820115164
"Cpsf2",2.814584357,3.025999247,3.984857541,3.286790672,3.55799464,2.521753561,2.176881733,2.418037315,3.456414531,2.400757329
"Golga5",2.71938498,2.810836764,3.899029155,3.754236387,3.82160603,3.435215828,2.733426029,2.907561721,3.878580317,3.139598057
"Lgmn",6.161232832,4.360025855,6.342818911,1.713515242,3.237325234,14.27474731,13.88768861,4.256248351,7.771665751,1.713601451
"Tmem251",15.51884086,21.57059013,17.97839129,22.82210068,18.65520134,19.52588641,17.7900459,20.82655982,24.14348742,22.66979571
"Otub2",0.895234697,0.975286228,0.866213285,0.547636534,0.08924037,0.455596171,0.90546485,0.350628671,0.499908101,0.720232017
"Asb2",5.464150899,2.583170135,4.24493821,1.517571247,2.193124588,5.384526853,5.323450233,1.961581824,3.752315858,1.574883586
"Ifi27l2a",133.132807,102.5821654,101.7664925,52.78665689,34.23838102,392.9243676,363.9449265,331.419628,249.9457839,253.9477473
"Ifi27",17.21071298,25.57563799,25.85888982,29.64266223,26.80359606,33.67013243,32.53840208,41.48163598,40.8421392,54.73886129
"Serpina3f",1.8460025,0.523965171,2.647843274,1.551591256,2.497232903,5.358960916,5.685125791,5.605124977,5.408921424,6.655843637
"Serpina3g",34.22895248,21.01235023,44.00105414,14.66438242,21.52682616,59.1074761,54.94162074,49.85259129,71.43323631,52.78156675
"Snhg10",0.49251349,1.050666286,1.767351794,0.598165061,1.711953408,1.725898727,1.306967656,1.148416341,1.16500285,1.045079286
"Glrx5",9.051908402,11.32964923,11.73882655,9.69005688,8.666496893,6.115418146,6.058398561,7.154193408,9.034989268,7.902683869
"Gskip",3.55338028,3.24579948,3.606389865,3.885406267,5.06964023,3.058773403,3.662471545,3.65069223,4.458411761,4.20177141
"Papola",4.981675601,5.982839403,5.278354543,7.106882345,7.148700921,5.649715563,5.799300946,6.255461717,5.630557205,6.042282341
"Slc25a29",0.552251229,1.313366966,1.185224245,0.754274838,1.21629289,1.030333827,0.478984728,0.865452504,1.660587324,1.709051856
"Wars",1.930236474,3.434901025,3.840955999,3.749557859,3.513465948,3.486448033,3.111858118,3.40574564,3.042015661,4.280656388
"Yy1",1.39109043,1.188638243,0.579207597,1.203770267,0.757500908,1.009110003,1.247494815,1.76203827,0.656182312,0.851275754
"Mir369",1.295965086,0.829394636,0,0,0.554426196,0.851513919,1.418169915,2.358525933,0.263699434,0.244439782
"Hsp90aa1",24.39407887,26.51907942,18.57659244,27.67810641,25.62266216,15.09922499,18.19512936,26.92117094,20.29959285,21.81776271
"Zfp839",2.203810158,0.788717444,0.745406266,0.795811622,0.466968721,0.622361909,0.680928423,0.528470357,0.355574859,0.187786802
"Ankrd9",1.769740825,1.847696944,2.668265299,4.076536619,1.864573783,0.668804768,2.199393884,2.292416221,1.9261928,1.099581343
"Traf3",0.74614048,0.898472452,0.581304376,0.543977287,0.30790667,0.423616572,0.557153458,0.619790539,0.332583532,0.353894884
"Tnfaip2",8.062012924,2.387687273,4.225859406,1.188942426,2.383679225,8.474361512,7.618408782,1.905919169,2.79865995,1.246350732
"Snora28",34.26143918,18.05729267,4.285660592,20.47173892,7.414904681,10.59363773,13.93826526,20.17282516,9.842010361,5.778017535
"Mark3",0.931091723,1.485027108,0.180407012,0.143342057,0.16351362,0.163578834,1.070177656,1.336437405,0.293491056,0.099982181
"Ckb",23.60991195,14.11799746,30.5366413,10.64348703,21.79688053,48.11425358,43.79840154,16.59580971,34.68311672,16.89852108
"Trmt61a",2.948890545,3.883716438,2.699803557,2.830864125,2.050984869,3.047513193,2.96803053,5.061393399,2.888777722,3.610356194
"Bag5",17.96424176,16.48772004,17.2610039,19.90336545,23.10229253,16.69547003,15.94053078,16.63691369,18.67166858,20.79106236
"Zfyve21",0.39622103,0.736789716,0.852823392,0.709986292,0.462954949,0.987850008,0.862815111,0.696529384,1.23909325,1.07787867
"Ppp1r13b",0.544656279,1.311748693,0.267035167,0.170863586,0.150665496,0.203811443,0.615214479,0.823969544,0.228057933,0.20897708
"5033406O09Rik",1.046800989,0.105087692,0.698353033,0.009064924,0.544422516,3.524416338,3.324226673,0.933859005,2.388943467,0.712344964
"Siva1",6.388809318,6.956205098,8.945115906,5.400415782,7.900790306,6.4847232,5.628082323,7.131428602,7.855777762,6.690302085
"Akt1",2.7206561,2.565227625,1.592734101,1.205312124,1.218505808,1.754340742,2.151990707,1.612109132,1.360861339,0.55739326
"Zbtb42",1.736824638,1.002890453,2.265977441,2.283861344,2.776586192,5.022339154,4.035561675,4.776917512,3.799760845,3.546871129
"Adssl1",1.098691549,0.642434549,1.570840572,0.590758663,0.887664535,1.401187006,1.54734606,0.622797563,1.329136196,0.187526917
"Pld4",51.11692998,27.84849694,41.43989073,7.504332496,10.39821809,30.85610913,26.25897433,10.40190997,17.39103459,4.526534484
"Cdca4",8.57909155,10.30160154,9.987029384,10.25285785,10.33662674,8.237691044,7.047448485,9.683454688,8.459776091,11.70195312
"Btbd6",8.497144459,16.09689828,11.51291234,14.71716895,13.5007504,14.22380738,15.04111933,17.50564186,14.50817777,15.5489098
"Nudt14",4.43686898,3.34831647,4.113008756,3.321638544,2.74516693,4.053006256,3.638219515,5.086794612,4.967405263,3.542192676
"Crip2",23.05083261,13.58260253,20.90790945,12.10387997,16.91825595,42.26843367,33.66376463,12.14231436,34.81923143,14.55541286
"Crip1",59.29151635,56.34295017,88.83748333,74.91339455,82.69185357,60.44540525,59.23480496,64.19035928,77.35255438,70.34226557
"Mir7094-2",5.11906209,1.456048361,2.902820774,0,0,8.969279947,16.43186208,0,3.12483829,14.1612114
"Mir7094-1",0.426588507,5.824193445,29.75391293,0,0,0,0,0,0.347204254,0
"Zfp386",5.306644271,2.845146619,4.488725863,6.909461628,5.459202908,3.498919721,4.091080558,4.478759601,6.065694073,4.334636265
"Esyt2",1.486487467,2.310418917,0.965933398,2.086172581,1.509494777,1.710494879,1.517534112,1.968520038,0.654996219,0.988432997
"Ncapg2",0.284343583,0.366945155,0.37249466,0.186429105,0.40660931,0.967584332,0.729872464,0.37373316,0.386430657,0.274117865
"Cdca7l",0.635944651,0.384468143,0.447897545,0.531339901,0.737763521,0.433289814,0.505241851,0.517022936,0.52851861,0.595011063
"Sp4",0.561104869,0.613765499,0.31556195,0.596573349,0.724089382,0.718130386,0.725363163,0.631742952,0.373369343,0.625999301
"Ak6",1.727321516,1.343301882,1.575404487,1.996070208,1.536305942,1.298944872,1.247023241,2.133556662,1.999116362,2.292530809
"Akr1c13",0.786621294,1.699243813,2.007280372,2.054696439,3.15908186,2.658748624,2.430393968,1.970022985,4.197597776,2.061131406
"Simc1",0.661539006,0.380162484,0.548036335,0.482973547,0.572478422,0.446462937,0.510280889,0.725497906,0.59280201,0.399529807
"Tgfbi",7.033598127,2.105550626,3.160586234,1.279409609,1.490121912,6.014851682,6.954848779,1.338192598,3.353687965,1.039463087
"Isca1",5.317398199,6.821245864,6.474507729,6.680968555,6.140225853,3.524935738,2.702479242,3.810046181,5.386704527,4.14855147
"Cetn3",7.153742923,6.18812797,5.92873154,7.574512424,7.28594545,6.238488094,6.070077482,7.253966557,7.041743221,7.05139064
"Ap3b1",0.678153896,0.586996223,0.555098432,0.681100698,0.671280345,0.659747598,0.659705687,0.509034088,0.453499746,0.577949584
"Dimt1",2.190589633,2.107701705,2.135893664,2.278397839,2.111733951,2.523423164,1.582421233,3.714592813,1.600034264,2.537317788
"Pik3r1",1.652139256,1.237113704,0.944315035,1.109053193,1.150768797,1.106642663,1.225225677,1.218792593,0.62505084,0.757404983
"Ndufs4",0.878450295,0.618933601,0.801162237,0.918142968,0.866933855,0.697711845,0.798914808,1.026537707,0.967958349,1.137723829
"Gdi2",28.33266661,19.2851063,17.28823607,16.87877044,17.2523003,22.45930687,21.08110601,18.6837659,19.5135104,15.81901536
"Pitrm1",1.813268046,2.526390335,2.2856115,1.98300386,1.784897089,2.035386697,1.938389008,2.267376889,1.755812783,2.279081705
"Zmynd11",1.802844918,1.450477255,1.083446174,1.31915578,1.456307181,1.143472328,1.547936567,1.78718813,0.978493343,0.964361675
"Lgals8",5.563195365,3.687172995,4.181972114,4.378126061,4.070298312,6.295710797,5.214276926,4.955491171,6.240700676,4.09814354
"Gpr137b",1.774336262,0.812538596,0.999576902,0.57521457,0.292439063,1.006102085,0.96597653,0.360283548,1.229500874,0.229213928
"Arid4b",0.949886092,0.867562326,0.664763242,0.802878585,0.725219647,0.549020799,0.750232808,0.628322104,0.719349207,0.569953802
"Tbce",0.995202644,0.815687442,1.178639929,0.838374788,0.691822556,0.696522999,0.568104785,0.883796636,0.870467466,1.028763727
"Vps41",0.735031119,0.670298737,1.024886412,1.002286587,0.923148205,1.216940645,1.049727994,0.872889303,0.829662267,0.909578011
"Elmo1",0.455048174,0.523325645,0.551050871,0.697592574,0.790919716,0.634985759,0.646473894,0.690987882,0.607797558,0.693012783
"Zscan12",0.243250046,1.042450675,1.071315587,0.971639239,0.566574394,1.853998468,1.703600945,1.969973106,1.968835107,1.40701294
"Cmah",0.722936876,1.278923351,1.001211287,1.149133697,1.09868615,0.468427095,0.621979099,0.902272909,0.591877523,0.814668341
"Dusp22",0.729895742,0.547371644,0.580898444,0.232994007,0.332560487,0.737913356,0.900516997,0.518696858,0.705075452,0.529949532
"Exoc2",0.738576712,0.734819224,0.66030451,1.050402019,0.981271197,0.99842211,1.02638227,1.056521699,1.036442904,1.200418706
"Serpinb6a",1.309363408,0.873865753,1.269430471,0.767119605,0.963182996,2.319805342,2.577908994,1.084163468,2.477476638,1.043836234
"Ly86",2.903822621,1.705155715,2.884872032,0.429320516,0.432781954,1.488218442,1.380620462,0.602222119,0.931722045,0.25475983
"Nedd9",2.282359612,2.233434139,2.555614463,1.981254567,1.943221998,1.999625444,1.654485832,1.940193437,1.780881166,1.983081704
"Jarid2",1.032291383,0.480905468,0.26337218,0.312918501,0.409362948,0.254919179,0.231991689,0.200402393,0.113644876,0.169677287
"Dtnbp1",0.826614125,0.593253379,0.649548427,0.586705363,0.405598079,0.548307486,0.735401677,0.527920212,0.521892574,0.351135108
"Kdm1b",0.771884138,1.667027437,1.080715568,1.680131944,1.866525731,0.961201287,1.355762428,1.341203114,1.172721198,1.163793361
"Zfp169",0.779613021,0.603465887,1.12209406,1.332557524,1.08799024,0.868078925,0.497549293,0.585758492,0.872686221,0.521588364
"Fam120a",1.319845117,0.891839664,0.470487821,0.580480168,0.557613558,0.763861976,0.862228271,1.038115021,0.636000901,0.771133617
"Nol8",2.379054454,2.087326355,2.20741508,3.690270823,2.157985182,1.839568577,2.311629536,3.139033533,2.133099579,2.393463054
"Spin1",2.607732483,2.745150113,1.379580082,1.430415772,1.488614002,1.995073254,2.292446813,2.137147368,1.303149961,1.358221677
"Sema4d",2.472281024,3.129012529,2.721319034,2.947078912,3.013632903,3.606351876,3.344736557,3.45378389,1.636835182,2.905560255
"Sptlc1",1.124129984,1.224841578,1.157552607,1.852178561,1.795148829,1.270564293,1.035292624,1.515834918,1.878402233,1.693636481
"Uimc1",1.326399803,1.142385052,1.420125931,1.67262586,1.259177751,1.100399778,1.133333578,1.210173006,1.120415822,1.340160912
"Faf2",2.296797726,2.664485849,2.479893244,2.24314631,2.446379365,2.04131732,2.155913443,2.544431385,2.151221062,3.055098361
"Nsd1",1.190347943,1.244316093,0.656680831,0.486550173,0.588937368,0.715805457,0.968790981,1.102253545,0.572702772,0.388726904
"Ubqln1",6.299357255,6.497806582,6.504668835,8.01620145,7.847191283,6.166408349,6.176159062,5.364738868,4.747885004,5.219053612
"Golm1",2.443567248,4.338342511,4.419672551,7.846297622,8.433770676,3.115270957,3.696793576,4.363918642,3.927102167,4.876682271
"Gm5141",0.139176499,0.404428158,0.857472225,0.639580377,0.576099702,0.769463909,0.635545204,0.605835626,0.797531412,0.313592047
"Ptdss1",1.409123875,1.31166926,1.723843118,1.6714939,1.780455363,1.506347151,1.261278434,1.373160113,1.821059098,1.529616272
"Zfp729a",0.853892853,0.598615112,0.603667031,0.473312968,0.174995683,0.545596257,0.435089022,0.907274861,0.377043095,0.782336219
"Zfp456",0.341661595,0.335131694,0.23648041,0.47560585,0.371147208,0.447510287,0.622398654,0.701799396,0.61682287,1.003286753
"Slc12a7",1.330230452,1.790625687,1.610827679,3.185770829,2.734436283,2.384346183,2.350492762,1.862433722,1.228356286,1.974214787
"Exoc3",3.925549078,3.235621801,3.524325464,3.929382721,4.009993949,3.551601742,3.433145624,3.638519803,2.955637592,3.661389662
"Cast",2.039834777,2.290741217,2.009348878,3.515359501,2.815083145,2.951297727,2.593181838,3.029639816,3.059099583,3.322907807
"Lysmd3",2.207972076,2.253146044,1.885239805,2.912020252,3.317589537,2.061123901,1.82244485,1.635491732,2.621667209,1.668375045
"Mef2c",1.296350584,1.241749463,1.316842006,0.128536816,0.122093322,0.02915551,0.091114201,0.088278191,0.03603069,0.025108573
"Ccnh",1.980025924,1.5453041,1.264263584,1.65268398,1.214514352,1.745826025,1.764964128,2.166171255,1.486795037,1.743307327
"Iqgap2",0.327623061,0.369129745,0.253070915,0.666367409,0.554367684,0.342885386,0.429797798,0.523378782,0.234304963,0.358614564
"Map3k1",5.628301012,3.824902158,0.818427875,1.252422275,1.509319558,1.28412117,2.612237884,2.380936567,1.231635588,0.850628252
"Slc38a9",0.771627191,0.359605707,0.369068886,0.443554039,0.324071724,0.274884323,0.322383425,0.342857884,0.452793812,0.287739577
"Mocs2",2.575938295,2.331855228,3.088899029,4.251061951,3.308372473,3.35549451,3.919643868,2.838315455,5.162066671,3.100171959
